Time,Open,High,Low,Close
2025-06-27 10:50:00,3283.01,3283.53,3279.7,3282.03
2025-06-27 10:55:00,3282.02,3286.04,3282.01,3285.72
2025-06-27 11:00:00,3285.96,3287.98,3285.53,3287.98
2025-06-27 11:05:00,3287.99,3287.99,3283.96,3283.97
2025-06-27 11:10:00,3284.01,3285.34,3283.42,3284.12
2025-06-27 11:15:00,3284.19,3285.38,3283.87,3285.17
2025-06-27 11:20:00,3285.08,3285.77,3282.57,3283.06
2025-06-27 11:25:00,3283.05,3285.31,3282.96,3284.81
2025-06-27 11:30:00,3284.79,3285.2,3282.76,3282.83
2025-06-27 11:35:00,3282.81,3284.16,3279.27,3282.38
2025-06-27 11:40:00,3282.45,3282.9,3280.6,3281.37
2025-06-27 11:45:00,3281.2,3282.75,3279.79,3279.97
2025-06-27 11:50:00,3280.11,3280.2,3276.1,3279.48
2025-06-27 11:55:00,3279.48,3283.72,3279.44,3281.4
2025-06-27 12:00:00,3281.32,3282.32,3278.99,3279.74
2025-06-27 12:05:00,3280.03,3280.96,3274.07,3274.07
2025-06-27 12:10:00,3274.06,3278.07,3272.43,3275.61
2025-06-27 12:15:00,3275.8,3276.17,3272.93,3273.93
2025-06-27 12:20:00,3273.69,3280.06,3272.78,3279.51
2025-06-27 12:25:00,3279.48,3281.35,3278.13,3279.81
2025-06-27 12:30:00,3280,3280.73,3275.19,3276.73
2025-06-27 12:35:00,3276.79,3276.79,3271.33,3273.17
2025-06-27 12:40:00,3272.6,3275.21,3270.84,3271.12
2025-06-27 12:45:00,3271.16,3275.32,3270.02,3273.67
2025-06-27 12:50:00,3273.59,3276.26,3271.13,3271.39
2025-06-27 12:55:00,3271.38,3272.7,3269.51,3270.07
2025-06-27 13:00:00,3270.06,3270.67,3262.84,3263.77
2025-06-27 13:05:00,3263.67,3268.83,3262.73,3268.12
2025-06-27 13:10:00,3268.11,3268.11,3261.58,3262.76
2025-06-27 13:15:00,3262.66,3263.19,3260.41,3261.07
2025-06-27 13:20:00,3261.02,3264.08,3257.42,3258.64
2025-06-27 13:25:00,3258.61,3259.45,3256.48,3257.13
2025-06-27 13:30:00,3257.11,3263.28,3256.05,3261.38
2025-06-27 13:35:00,3261.47,3264.2,3258.96,3259.99
2025-06-27 13:40:00,3259.73,3265.48,3259.71,3265.48
2025-06-27 13:45:00,3265.61,3270.91,3264.12,3269.78
2025-06-27 13:50:00,3269.71,3274.42,3269.61,3273.87
2025-06-27 13:55:00,3273.9,3274.54,3271.77,3274.26
2025-06-27 14:00:00,3274.28,3275.48,3271.19,3273.83
2025-06-27 14:05:00,3273.8,3277.19,3272.9,3274.39
2025-06-27 14:10:00,3274.55,3275.07,3270.46,3270.5
2025-06-27 14:15:00,3270.08,3270.93,3265.93,3265.94
2025-06-27 14:20:00,3265.93,3269.66,3264.92,3269.44
2025-06-27 14:25:00,3269.55,3275.1,3269.42,3274.95
2025-06-27 14:30:00,3274.98,3278.05,3273.09,3273.09
2025-06-27 14:35:00,3272.99,3272.99,3265.9,3266.87
2025-06-27 14:40:00,3267.01,3269.47,3266,3267.92
2025-06-27 14:45:00,3267.79,3268.43,3263.61,3265.69
2025-06-27 14:50:00,3265.78,3269.31,3263.64,3264.8
2025-06-27 14:55:00,3264.88,3272.67,3263.89,3272.51
2025-06-27 15:00:00,3272.55,3275.52,3271.69,3273.42
2025-06-27 15:05:00,3273.43,3274.75,3271.58,3273.96
2025-06-27 15:10:00,3273.84,3275.07,3272.52,3272.78
2025-06-27 15:15:00,3272.73,3273.8,3272.11,3273.22
2025-06-27 15:20:00,3273.27,3274.5,3272.47,3273.19
2025-06-27 15:25:00,3273.25,3273.89,3271.56,3272.08
2025-06-27 15:30:00,3272,3274.4,3271.01,3273.32
2025-06-27 15:35:00,3273.23,3274.99,3271.86,3274.22
2025-06-27 15:40:00,3274.19,3277.17,3274.05,3277.04
2025-06-27 15:45:00,3277.17,3277.53,3275,3275.39
2025-06-27 15:50:00,3275.33,3275.42,3274.07,3275.15
2025-06-27 15:55:00,3275.07,3275.5,3274.15,3274.62
2025-06-27 16:00:00,3274.61,3276.18,3274.49,3275.11
2025-06-27 16:05:00,3275.1,3276.18,3274.22,3275.11
2025-06-27 16:10:00,3275.11,3277.45,3274.54,3276.89
2025-06-27 16:15:00,3276.85,3277.65,3275.62,3276.42
2025-06-27 16:20:00,3276.01,3277.43,3275.94,3276.71
2025-06-27 16:25:00,3276.72,3278.27,3276.69,3277.84
2025-06-27 16:30:00,3277.9,3278.58,3274.67,3274.83
2025-06-27 16:35:00,3274.8,3275.34,3273.43,3273.59
2025-06-27 16:40:00,3273.56,3274.97,3273.48,3274.84
2025-06-27 16:45:00,3274.83,3275.56,3273.84,3275.56
2025-06-27 16:50:00,3275.6,3277.32,3275.28,3276.73
2025-06-27 16:55:00,3276.58,3278.2,3275.98,3277.59
2025-06-27 17:00:00,3277.61,3277.69,3274.8,3274.98
2025-06-27 17:05:00,3274.88,3275.32,3274.43,3274.88
2025-06-27 17:10:00,3274.9,3276.42,3274.9,3276.19
2025-06-27 17:15:00,3276.2,3276.89,3276.19,3276.4
2025-06-27 17:20:00,3276.32,3276.73,3274.34,3274.44
2025-06-27 17:25:00,3274.38,3276.18,3273.99,3275.98
2025-06-27 17:30:00,3276.02,3276.28,3273.32,3273.37
2025-06-27 17:35:00,3273.39,3274.47,3272.87,3274.31
2025-06-27 17:40:00,3274.26,3274.27,3272.77,3273.19
2025-06-27 17:45:00,3273.15,3280.79,3272.7,3280.07
2025-06-27 17:50:00,3279.96,3282.82,3278.58,3278.65
2025-06-27 17:55:00,3278.68,3279.2,3276.96,3277.37
2025-06-27 18:00:00,3278.12,3278.33,3274.15,3274.64
2025-06-27 18:05:00,3274.61,3274.83,3272.41,3273.6
2025-06-27 18:10:00,3273.66,3274.92,3272.97,3274.52
2025-06-27 18:15:00,3274.63,3275.75,3273.93,3274.26
2025-06-27 18:20:00,3274.29,3274.85,3272.84,3273.51
2025-06-27 18:25:00,3273.44,3275.46,3273.25,3274.07
2025-06-27 18:30:00,3273.96,3274.08,3271.04,3271.26
2025-06-27 18:35:00,3271.28,3272.17,3270.74,3271.42
2025-06-27 18:40:00,3271.45,3271.55,3270.52,3270.89
2025-06-27 18:45:00,3270.84,3273.63,3270.82,3273.22
2025-06-27 18:50:00,3273.23,3276.31,3273.23,3275.84
2025-06-27 18:55:00,3275.84,3276.59,3274.99,3275.83
2025-06-27 19:00:00,3275.8,3276.51,3274.45,3274.62
2025-06-27 19:05:00,3274.66,3275.29,3273.05,3273.23
2025-06-27 19:10:00,3273.11,3273.83,3272.25,3273.24
2025-06-27 19:15:00,3273,3273.06,3269.96,3270.06
2025-06-27 19:20:00,3269.87,3271.11,3268.36,3270.57
2025-06-27 19:25:00,3270.61,3271.64,3270.47,3271.54
2025-06-27 19:30:00,3271.56,3272.15,3270.13,3270.24
2025-06-27 19:35:00,3270.19,3271.47,3269.9,3270.31
2025-06-27 19:40:00,3270.35,3271.04,3269.45,3270.56
2025-06-27 19:45:00,3270.6,3271.92,3269.73,3269.73
2025-06-27 19:50:00,3269.73,3271.6,3269.6,3271.15
2025-06-27 19:55:00,3271.19,3271.87,3270.54,3270.57
2025-06-27 20:00:00,3270.89,3271.75,3270.33,3271.64
2025-06-27 20:05:00,3271.62,3272.11,3271.43,3271.97
2025-06-27 20:10:00,3271.98,3273.63,3271.83,3273.58
2025-06-27 20:15:00,3273.62,3275.5,3273.6,3274.67
2025-06-27 20:20:00,3274.68,3274.97,3272.98,3273.18
2025-06-27 20:25:00,3273.19,3273.7,3272.37,3273.51
2025-06-27 20:30:00,3273.52,3274.01,3273.24,3273.24
2025-06-27 20:35:00,3273.28,3273.83,3273.11,3273.49
2025-06-27 20:40:00,3273.33,3273.75,3273.01,3273.32
2025-06-27 20:45:00,3273.24,3274.72,3273.17,3274.58
2025-06-27 20:50:00,3274.7,3274.95,3273.69,3274.53
2025-06-27 20:55:00,3274.42,3275.37,3273.1,3273.63
2025-06-29 22:00:00,3280.62,3280.88,3270.9,3272.35
2025-06-29 22:05:00,3272.63,3274.1,3270.85,3270.94
2025-06-29 22:10:00,3271.04,3271.36,3264.66,3265.69
2025-06-29 22:15:00,3266.12,3266.12,3260.44,3261.35
2025-06-29 22:20:00,3261.41,3261.54,3254.21,3255.94
2025-06-29 22:25:00,3255.8,3257.2,3249.12,3249.62
2025-06-29 22:30:00,3249.49,3257.95,3249.13,3257.65
2025-06-29 22:35:00,3257.72,3262.16,3257.56,3261.8
2025-06-29 22:40:00,3261.93,3265.06,3261.56,3264.07
2025-06-29 22:45:00,3264.06,3265.72,3263.08,3265.13
2025-06-29 22:50:00,3265.14,3265.32,3262.28,3262.96
2025-06-29 22:55:00,3262.94,3264.47,3261.84,3263.76
2025-06-29 23:00:00,3263.78,3270.82,3263.78,3270.4
2025-06-29 23:05:00,3270.31,3270.84,3268.04,3269.61
2025-06-29 23:10:00,3269.63,3270.4,3267.43,3267.57
2025-06-29 23:15:00,3267.67,3269.84,3267.55,3268.59
2025-06-29 23:20:00,3268.57,3270.06,3268.15,3268.58
2025-06-29 23:25:00,3268.67,3269.16,3267.97,3268.41
2025-06-29 23:30:00,3268.48,3270.16,3267.1,3269.59
2025-06-29 23:35:00,3269.46,3269.46,3266.95,3267.34
2025-06-29 23:40:00,3267.44,3268.82,3266.69,3266.87
2025-06-29 23:45:00,3266.89,3268.57,3265.11,3266.79
2025-06-29 23:50:00,3266.68,3268.32,3264.5,3267.72
2025-06-29 23:55:00,3267.73,3267.8,3262.82,3263.89
2025-06-30 00:00:00,3263.73,3266.56,3263.08,3266.09
2025-06-30 00:05:00,3266.28,3267.18,3264.76,3266.11
2025-06-30 00:10:00,3266.19,3268.25,3265.82,3268.05
2025-06-30 00:15:00,3267.72,3269.24,3266.41,3269.22
2025-06-30 00:20:00,3269.26,3269.66,3267.42,3268.48
2025-06-30 00:25:00,3268.55,3268.96,3267.8,3268.43
2025-06-30 00:30:00,3268.47,3268.95,3266.23,3266.37
2025-06-30 00:35:00,3266.38,3266.38,3262.62,3263.54
2025-06-30 00:40:00,3263.42,3265.71,3263.25,3265.03
2025-06-30 00:45:00,3264.94,3266.61,3263.64,3266.3
2025-06-30 00:50:00,3266.29,3266.7,3263.77,3264.31
2025-06-30 00:55:00,3264.29,3265.43,3263.8,3264.61
2025-06-30 01:00:00,3264.45,3267.51,3260.76,3260.94
2025-06-30 01:05:00,3261.49,3265.05,3259.4,3264.54
2025-06-30 01:10:00,3264.48,3268.46,3263.77,3267.76
2025-06-30 01:15:00,3267.85,3272.78,3267.79,3271.84
2025-06-30 01:20:00,3271.83,3274,3271.74,3272.56
2025-06-30 01:25:00,3272.56,3275.86,3271.85,3275.13
2025-06-30 01:30:00,3275.22,3275.85,3272.52,3273.27
2025-06-30 01:35:00,3273.26,3273.58,3271.04,3272.37
2025-06-30 01:40:00,3272.36,3274.4,3271.69,3271.78
2025-06-30 01:45:00,3271.78,3274.6,3271.64,3274.59
2025-06-30 01:50:00,3274.62,3275.08,3272.27,3273.44
2025-06-30 01:55:00,3273.6,3274.27,3272.36,3273.95
2025-06-30 02:00:00,3273.97,3280.53,3273.78,3277.96
2025-06-30 02:05:00,3278.29,3282.45,3277.17,3281.2
2025-06-30 02:10:00,3281.11,3281.55,3279.05,3279.82
2025-06-30 02:15:00,3279.92,3282.49,3279.76,3281.24
2025-06-30 02:20:00,3281.27,3282.37,3280.24,3281.23
2025-06-30 02:25:00,3281.2,3281.2,3279.34,3280.34
2025-06-30 02:30:00,3280.37,3283.32,3280.09,3283.01
2025-06-30 02:35:00,3282.89,3283.05,3279.01,3279.01
2025-06-30 02:40:00,3279.05,3279.45,3277.4,3278.41
2025-06-30 02:45:00,3278.36,3280.02,3277.28,3279.93
2025-06-30 02:50:00,3280.04,3280.91,3278.97,3279.34
2025-06-30 02:55:00,3279.43,3280.68,3279.16,3280.26
2025-06-30 03:00:00,3280.13,3281.21,3279.29,3280.3
2025-06-30 03:05:00,3280.29,3281.07,3279.56,3280.59
2025-06-30 03:10:00,3280.54,3280.97,3279.35,3280.7
2025-06-30 03:15:00,3280.77,3281.65,3278.17,3279.25
2025-06-30 03:20:00,3279.26,3281.61,3279.26,3281.24
2025-06-30 03:25:00,3281.38,3282.77,3278.8,3279.03
2025-06-30 03:30:00,3278.95,3280.51,3278.67,3279.76
2025-06-30 03:35:00,3279.65,3279.95,3278.58,3278.7
2025-06-30 03:40:00,3278.67,3279.61,3278.49,3278.94
2025-06-30 03:45:00,3279.05,3280.98,3278.93,3280.84
2025-06-30 03:50:00,3280.97,3281.14,3279.61,3279.66
2025-06-30 03:55:00,3279.43,3279.61,3277.94,3278.97
2025-06-30 04:00:00,3279,3281.35,3278.63,3280.79
2025-06-30 04:05:00,3280.79,3281.31,3279.68,3280.48
2025-06-30 04:10:00,3280.38,3281.42,3280.17,3280.57
2025-06-30 04:15:00,3280.56,3280.92,3278.57,3278.62
2025-06-30 04:20:00,3278.56,3278.67,3277.33,3277.6
2025-06-30 04:25:00,3277.64,3278.46,3277.02,3278.14
2025-06-30 04:30:00,3278.15,3279.39,3278.15,3278.27
2025-06-30 04:35:00,3278.36,3280.52,3278.36,3280.01
2025-06-30 04:40:00,3280.07,3280.86,3279.88,3280.1
2025-06-30 04:45:00,3280.21,3281.69,3280.09,3281.35
2025-06-30 04:50:00,3281.44,3286.29,3281.43,3285.58
2025-06-30 04:55:00,3285.68,3286.18,3284.52,3285.57
2025-06-30 05:00:00,3285.5,3286.46,3284.66,3285.63
2025-06-30 05:05:00,3285.8,3287.13,3285.8,3286.65
2025-06-30 05:10:00,3286.66,3286.98,3285.82,3286.44
2025-06-30 05:15:00,3286.39,3288.61,3285.89,3288.18
2025-06-30 05:20:00,3288.16,3288.64,3287.42,3288.59
2025-06-30 05:25:00,3288.68,3288.86,3287.59,3288.09
2025-06-30 05:30:00,3288.16,3289.67,3287,3289.09
2025-06-30 05:35:00,3289.22,3289.58,3286.81,3287.46
2025-06-30 05:40:00,3287.2,3287.84,3286.28,3287.66
2025-06-30 05:45:00,3287.65,3289.88,3287.53,3289.19
2025-06-30 05:50:00,3289.12,3291.27,3288.95,3291.26
2025-06-30 05:55:00,3291.16,3291.34,3288.93,3289.01
2025-06-30 06:00:00,3289,3291.47,3289,3290.1
2025-06-30 06:05:00,3290.11,3291.27,3289.24,3290.22
2025-06-30 06:10:00,3290.11,3290.64,3289.68,3290.16
2025-06-30 06:15:00,3290.15,3290.61,3287.97,3289.94
2025-06-30 06:20:00,3289.98,3291.72,3288.87,3290.53
2025-06-30 06:25:00,3290.41,3290.8,3289.98,3290.71
2025-06-30 06:30:00,3290.61,3293.79,3289.38,3293.42
2025-06-30 06:35:00,3293.49,3294.99,3293.4,3294.55
2025-06-30 06:40:00,3294.58,3295.57,3294.22,3295.1
2025-06-30 06:45:00,3295.37,3295.51,3292.12,3292.68
2025-06-30 06:50:00,3292.72,3293.42,3290.91,3292.93
2025-06-30 06:55:00,3292.94,3292.94,3291.22,3292.09
2025-06-30 07:00:00,3291.92,3293.67,3291.05,3293.27
2025-06-30 07:05:00,3293.15,3294.77,3292.82,3293.54
2025-06-30 07:10:00,3293.55,3295.64,3293.13,3294.88
2025-06-30 07:15:00,3294.93,3295.54,3294.1,3295.03
2025-06-30 07:20:00,3295.14,3296.54,3294.31,3296.15
2025-06-30 07:25:00,3296.18,3296.81,3293.8,3295.25
2025-06-30 07:30:00,3295.24,3295.56,3293.23,3294.85
2025-06-30 07:35:00,3294.81,3296.13,3294.47,3296.13
2025-06-30 07:40:00,3296.04,3296.04,3293.96,3294
2025-06-30 07:45:00,3293.93,3295.3,3293.62,3295.16
2025-06-30 07:50:00,3295.09,3296.4,3293.25,3293.33
2025-06-30 07:55:00,3293.25,3293.49,3290.72,3292.97
2025-06-30 08:00:00,3292.87,3296.47,3292.72,3296.03
2025-06-30 08:05:00,3296.1,3296.54,3295.03,3295.85
2025-06-30 08:10:00,3295.83,3296.5,3293.05,3294.41
2025-06-30 08:15:00,3294.29,3294.69,3292.68,3293.64
2025-06-30 08:20:00,3293.7,3294.64,3293.27,3293.86
2025-06-30 08:25:00,3293.81,3293.87,3291.16,3293.11
2025-06-30 08:30:00,3293.22,3293.51,3292.46,3292.55
2025-06-30 08:35:00,3292.42,3292.42,3289.22,3289.22
2025-06-30 08:40:00,3289.24,3290.51,3288.46,3289.6
2025-06-30 08:45:00,3289.46,3291.56,3288.68,3288.74
2025-06-30 08:50:00,3288.75,3290.63,3288.2,3290.27
2025-06-30 08:55:00,3290.28,3290.56,3288.96,3289.18
2025-06-30 09:00:00,3288.91,3288.91,3286.85,3287.2
2025-06-30 09:05:00,3286.95,3287.02,3281.41,3281.65
2025-06-30 09:10:00,3281.66,3283.74,3281.45,3282.92
2025-06-30 09:15:00,3282.94,3283.64,3282.12,3282.95
2025-06-30 09:20:00,3283.05,3286.7,3283.05,3286.55
2025-06-30 09:25:00,3286.59,3286.95,3284.25,3284.41
2025-06-30 09:30:00,3284.39,3285.08,3277.26,3279.52
2025-06-30 09:35:00,3279.58,3283.97,3278.76,3283.94
2025-06-30 09:40:00,3283.94,3286.52,3283.94,3285.38
2025-06-30 09:45:00,3285.25,3287.21,3284.59,3287.16
2025-06-30 09:50:00,3287.21,3287.35,3286.51,3287.01
2025-06-30 09:55:00,3287.04,3287.96,3285.86,3287.87
2025-06-30 10:00:00,3287.92,3288.92,3287.5,3287.93
2025-06-30 10:05:00,3287.92,3287.92,3285.75,3286.12
2025-06-30 10:10:00,3286.17,3287.4,3285.56,3287.05
2025-06-30 10:15:00,3287.01,3287.52,3286.14,3286.61
2025-06-30 10:20:00,3286.61,3286.77,3285.95,3286.25
2025-06-30 10:25:00,3286.39,3286.6,3284.69,3286.1
2025-06-30 10:30:00,3286.1,3286.82,3286.1,3286.7
2025-06-30 10:35:00,3286.38,3286.38,3284.19,3284.98
2025-06-30 10:40:00,3284.92,3285.51,3282.7,3282.95
2025-06-30 10:45:00,3282.98,3283.24,3282.52,3282.72
2025-06-30 10:50:00,3282.72,3284.25,3282.67,3283.23
2025-06-30 10:55:00,3283.26,3283.67,3282.63,3283.48
2025-06-30 11:00:00,3283.53,3283.69,3281.91,3282.14
2025-06-30 11:05:00,3282.07,3282.11,3279.71,3279.78
2025-06-30 11:10:00,3279.82,3281.47,3279.57,3280.46
2025-06-30 11:15:00,3280.69,3281.41,3278.84,3279.06
2025-06-30 11:20:00,3278.93,3279.59,3274.88,3275.39
2025-06-30 11:25:00,3275.4,3276.45,3274.82,3275.98
2025-06-30 11:30:00,3276,3278.06,3274.61,3277.74
2025-06-30 11:35:00,3277.72,3279.69,3277.26,3278.74
2025-06-30 11:40:00,3278.72,3279.48,3278.09,3279.07
2025-06-30 11:45:00,3279.05,3279.32,3276.86,3278.35
2025-06-30 11:50:00,3278.2,3280.17,3278.2,3279.46
2025-06-30 11:55:00,3279.43,3280.12,3277.45,3277.94
2025-06-30 12:00:00,3278.22,3282.24,3278.22,3281.95
2025-06-30 12:05:00,3281.87,3282.23,3280.61,3281.47
2025-06-30 12:10:00,3281.49,3282.37,3281.09,3281.13
2025-06-30 12:15:00,3281.23,3282.91,3281.04,3282.31
2025-06-30 12:20:00,3282.33,3287.18,3281.41,3285.11
2025-06-30 12:25:00,3284.96,3285.27,3283.5,3284.4
2025-06-30 12:30:00,3283.93,3286.9,3281.61,3286.67
2025-06-30 12:35:00,3286.68,3288.33,3286.22,3288.33
2025-06-30 12:40:00,3288.48,3288.97,3287.45,3288.52
2025-06-30 12:45:00,3288.54,3289.03,3287.42,3287.92
2025-06-30 12:50:00,3287.93,3287.93,3283.6,3283.92
2025-06-30 12:55:00,3284.17,3284.45,3281.51,3282.04
2025-06-30 13:00:00,3282.03,3284.17,3280.81,3283.91
2025-06-30 13:05:00,3283.94,3285.11,3282.8,3284.97
2025-06-30 13:10:00,3284.68,3285.07,3280.23,3280.61
2025-06-30 13:15:00,3280.52,3282.22,3279.97,3282.18
2025-06-30 13:20:00,3282.2,3282.46,3279.5,3280.5
2025-06-30 13:25:00,3280.62,3283.13,3278.8,3283.05
2025-06-30 13:30:00,3282.9,3283.73,3281.37,3282.23
2025-06-30 13:35:00,3282.26,3282.26,3277.98,3279.48
2025-06-30 13:40:00,3279.49,3283.33,3279.4,3283.25
2025-06-30 13:45:00,3283.01,3285.13,3282.85,3285.01
2025-06-30 13:50:00,3285.03,3287.04,3283.48,3285.85
2025-06-30 13:55:00,3285.89,3286.49,3284.77,3284.82
2025-06-30 14:00:00,3285.11,3288.36,3284.69,3288.08
2025-06-30 14:05:00,3288,3288.62,3284.25,3285.93
2025-06-30 14:10:00,3286.02,3286.23,3282.04,3282.37
2025-06-30 14:15:00,3282.36,3282.47,3279.22,3281.2
2025-06-30 14:20:00,3281.01,3285.21,3280.99,3284.88
2025-06-30 14:25:00,3284.96,3285.41,3284.2,3285.22
2025-06-30 14:30:00,3285.19,3288.49,3284.1,3288.49
2025-06-30 14:35:00,3288.39,3289.62,3287.24,3287.6
2025-06-30 14:40:00,3287.8,3288.9,3286.53,3287.54
2025-06-30 14:45:00,3287.65,3289.24,3285.93,3286.6
2025-06-30 14:50:00,3286.69,3287.72,3285.05,3286.58
2025-06-30 14:55:00,3286.56,3288.17,3286.24,3287.74
2025-06-30 15:00:00,3287.67,3290.18,3286.19,3288.35
2025-06-30 15:05:00,3288.36,3288.9,3287.04,3287.42
2025-06-30 15:10:00,3287.43,3287.66,3283.66,3284.68
2025-06-30 15:15:00,3284.69,3289.26,3284.34,3289.23
2025-06-30 15:20:00,3289.25,3290.76,3288.42,3288.42
2025-06-30 15:25:00,3288.44,3288.59,3287.1,3287.17
2025-06-30 15:30:00,3287.19,3288.22,3286.07,3287.72
2025-06-30 15:35:00,3287.73,3288.5,3287.29,3287.83
2025-06-30 15:40:00,3287.86,3288.58,3287.12,3287.75
2025-06-30 15:45:00,3287.75,3287.86,3286.59,3287.3
2025-06-30 15:50:00,3287.23,3289.78,3287.06,3289.45
2025-06-30 15:55:00,3289.46,3290.18,3289.13,3289.65
2025-06-30 16:00:00,3289.8,3291.53,3289.19,3289.53
2025-06-30 16:05:00,3289.68,3291.72,3289.43,3291.3
2025-06-30 16:10:00,3291.36,3293.4,3290.45,3293.4
2025-06-30 16:15:00,3293.39,3294.44,3292.7,3292.72
2025-06-30 16:20:00,3292.73,3293.62,3292.04,3292.78
2025-06-30 16:25:00,3292.79,3293.72,3292.21,3292.3
2025-06-30 16:30:00,3292.31,3294.54,3292.31,3294.12
2025-06-30 16:35:00,3294.08,3294.82,3293.25,3293.5
